ADDRESS,LATITUDE,LONGITUDE,POSTAL_CODE
857 woodlands street 83,1.4402617089292,103.794013512486,730857
101 bedok reservoir road,1.32844913301985,103.909937396599,470101
288B bukit batok street 25,1.34600623142926,103.760505946377,651288
222 lorong 8 toa payoh,1.34177310664554,103.856039796964,310222
830 tampines street 82,1.34984192715478,103.934817687577,520830
446A bukit batok west avenue 8,1.35038381956263,103.739194582058,651446
140 tampines street 12,1.3477319115079,103.94412402405,520140
20 hougang avenue 3,1.36383191186374,103.890737667635,530020
706 pasir ris drive 10,1.38080445881531,103.938238698931,510706
34 lorong 5 toa payoh,1.33479973301368,103.8541555,310034
107A canberra street,1.449904746,103.832979240964,751107
53 chai chee street,1.32846289099428,103.919978470188,460053
642B punggol drive,1.39828453335364,103.916255328466,822642
426 ang mo kio avenue 3,1.36948046776679,103.853309796692,560426
22 teban gardens road,1.32277239024452,103.739714299254,600022
687C woodlands drive 75,1.44180897954114,103.806372444994,733687
206 bukit batok street 21,1.34667192602747,103.749383473832,650206
704 yishun avenue 5,1.42923420821389,103.828880603195,760704
418 woodlands street 41,1.42885742321272,103.774818014083,730418
626 choa chu kang street 62,1.39832082870875,103.745878081637,680626
739 jurong west street 73,1.34594298573858,103.700120116691,640739
6 holland close,1.30711568626095,103.795264617136,271006
944 tampines avenue 5,1.35070823134696,103.940856151429,520944
238 pasir ris street 21,1.37370903858617,103.96321602063,510238
343 tampines street 33,1.35191832510998,103.961275860734,520343
211C compassvale lane,1.38514491225734,103.899291177027,543211
221B sumang lane,1.40102194426632,103.895064879651,822221
869B tampines avenue 8,1.35485562982979,103.932709165692,522869
63 sims place,1.31659507864197,103.879545641729,380063
499B tampines avenue 9,1.35887020526725,103.956331658876,522499
37 marsiling drive,1.44554176156168,103.771709178755,730037
807 yishun ring road,1.41649875808134,103.831578419935,760807
176 bishan street 13,1.34814264813403,103.853911806894,570176
735 woodlands circle,1.44355669341747,103.797470709484,730735
722 tampines street 72,1.35989254496234,103.935859341782,520722
1C cantonment road,1.27744909387079,103.841666679651,085301
932 jurong west street 92,1.34175201491732,103.68866421473,640932
264 waterloo street,1.29900941828595,103.852284903161,180264
303A anchorvale link,1.38707886249558,103.890776480517,541303
192 punggol central,1.39977092552222,103.90951433139,820192
847 jurong west street 81,1.34537150466414,103.691869630974,640847
22 hougang avenue 3,1.36428542444529,103.89046790222,530022
803 yishun ring road,1.41821794578008,103.831601519388,760803
907 jurong west street 91,1.34114017250984,103.685930810656,640907
270A punggol field,1.40397950121026,103.899454945441,821270
439C bukit batok west avenue 8,1.35762861295926,103.738857524407,653439
780 pasir ris street 71,1.37357662492441,103.937791292514,510780
675B yishun avenue 4,1.41899508499611,103.842949381197,762675
181 bukit batok west avenue 8,1.34565932527612,103.743411633447,650181
212A compassvale drive,1.38639821816065,103.899960023429,541212
4 joo chiat road,1.31540759085863,103.898940353146,420004
505 pasir ris street 52,1.37665440089895,103.94523481723,510505
422 bedok north road,1.32868929343533,103.928893754255,460422
567 pasir ris street 51,1.36899342078075,103.949117873932,510567
1 marsiling drive,1.44067109860246,103.775739945213,730001
79E toa payoh central,1.33472713626235,103.849822984337,315079
807A choa chu kang avenue 1,1.37580545998649,103.744793478077,681807
182 edgefield plains,1.39892179551942,103.909311266559,820182
287C compassvale crescent,1.39873104620436,103.896699673287,543287
117B jalan tenteram,1.32816494843873,103.860801944702,322117
144 rivervale drive,1.3891697231591,103.905930313783,540144
659 woodlands ring road,1.43599797313423,103.799065756645,730659
553 hougang street 51,1.37912950419349,103.890376362574,530553
448 jurong west street 42,1.35263257879691,103.719400998152,640448
18 dover crescent,1.30808343614203,103.783057196097,130018
321 bukit batok street 33,1.36131699323376,103.747741215309,650321
183 yung sheng road,1.3332396770301,103.722683916463,610183
618 woodlands avenue 4,1.43364088827247,103.796644189543,730618
455A ang mo kio street 44,1.36817376241157,103.857520553516,561455
34 chai chee avenue,1.32416996959775,103.926405179845,461034
955 hougang avenue 9,1.37615503776205,103.878192318179,530955
536 ang mo kio avenue 10,1.37447378519738,103.854100515826,560536
9 joo seng road,1.33494820274271,103.879540608882,360009
97 geylang bahru,1.32374860212507,103.870243903519,330097
652B jurong west street 61,1.33664220672947,103.697989689004,642652
491H tampines street 45,1.3629698988553,103.954391828405,527491
182 ang mo kio avenue 5,1.37733908523477,103.836472445051,560182
528 bedok north street 3,1.33490287587397,103.927838167286,460528
161 yung ping road,1.32977632869248,103.721585931129,610161
159 jalan teck whye,1.38021644657731,103.756463742103,680159
1 everton park,1.27742654288695,103.840001188095,081001
210 pasir ris street 21,1.36703127928147,103.961627543415,510210
3C upper boon keng road,1.31379318761444,103.87309387056,383003
213 bishan street 23,1.35717822124501,103.848152969032,570213
879 woodlands street 82,1.44492996516645,103.792273754548,730879
590B montreal link,1.45008621870701,103.827067209255,752590
533 hougang avenue 6,1.37583341032049,103.891885076183,530533
646 ang mo kio avenue 6,1.37939517687868,103.843763599411,560646
352 woodlands avenue 1,1.43164241917443,103.784520585537,730352
610 ang mo kio avenue 4,1.37939470300077,103.839157232686,560610
266B punggol way,1.40557473862472,103.897925654424,822266
678C punggol drive,1.40621179054688,103.90937278679,823678
278 bishan street 24,1.3574258202027,103.843541231528,570278
188 boon lay drive,1.34381009067475,103.710990466041,640188
130B lorong 1 toa payoh,1.33737735210716,103.842656049195,312130
682A woodlands drive 62,1.44031862988978,103.803284675318,731682
327A sumang walk,1.41243613191501,103.899133553079,821327
104 aljunied crescent,1.32006886595229,103.882818111651,380104
144 tampines street 12,1.34841857750645,103.943725846535,521144
166B yung kuang road,1.3312465772439,103.722255844894,612166
365A upper serangoon road,1.36971560040268,103.897624425125,531365
433A sengkang west way,1.39494947298112,103.877566961287,791433
130A canberra crescent,1.44476382182316,103.831865540071,751130
215A jurong east street 21,1.33954108139946,103.738326111791,601215
692 jurong west central 1,1.34227184051501,103.706612,640692
323A sengkang east way,1.39271007825759,103.892999544688,541323
359 yishun ring road,1.42741919415677,103.845702193715,760359
838 woodlands street 82,1.44189998412018,103.791233552562,730838
124C rivervale drive,1.38809640740115,103.902720783456,543124
36 jalan rumah tinggi,1.28849466160281,103.80877696891,150036
116 ang mo kio avenue 4,1.37334635014911,103.8364593,560116
441 ang mo kio avenue 10,1.36605027829032,103.854168309853,560441
16 taman ho swee,1.2880016960752,103.831614592325,163016
405 fajar road,1.38125366450287,103.767257123254,670405
342 clementi avenue 5,1.31836321447687,103.769846484274,120342
431A bedok north road,1.32905755230773,103.932883464646,461431
736 jurong west street 75,1.34611144493785,103.701653716516,640736
608C tampines north drive 1,1.36311517141264,103.936402646417,523608
197B boon lay drive,1.3437815486012,103.713531362621,642197
116C rivervale drive,1.38215509990243,103.902852237154,543116
673 hougang avenue 8,1.37251964481974,103.884830155492,530673
185 jelebu road,1.37935525582195,103.762296482155,670185
661 jalan damai,1.33447671801249,103.907884878854,410661
668 choa chu kang crescent,1.40174073824515,103.749496155327,680668
184 bishan street 13,1.35006712276964,103.85253500527,570184
310 yishun ring road,1.43186873584732,103.84124225015,760310
120A kim tian place,1.28324650251872,103.827854744997,161120
418 fajar road,1.38431966142748,103.768865859999,670418
636 choa chu kang north 6,1.39727775331581,103.748932039354,680636
425 pasir ris drive 6,1.36956993932329,103.954864275083,510425
231 lorong 8 toa payoh,1.33696011414514,103.859489719839,310231
403 tampines street 41,1.35751161946385,103.944917908671,520403
920 jurong west street 92,1.33981029705454,103.688318667097,640920
171C edgedale plains,1.39477528915174,103.913436803622,823171
625 bukit batok central,1.35138112759435,103.748585289075,650625
174 yishun avenue 7,1.43739545335207,103.831939137109,760174
532 jelapang road,1.38502101583684,103.764557963179,670532
8 jalan batu,1.30263933968389,103.883179671688,431008
824 tampines street 81,1.34903743516549,103.932714940894,520824
101 yishun avenue 5,1.4305357538408,103.827667722074,760101
132 yishun street 11,1.43277846415077,103.831223954136,760132
671A klang lane,1.30882069575537,103.852065291651,211671
215 boon lay place,1.34868437470614,103.712359844107,640215
7 toh yi drive,1.33737314445096,103.775043151688,590007
764 pasir ris street 71,1.37630704678294,103.934559269205,510764
258D compassvale road,1.39350458923456,103.897097233364,544258
20 teban gardens road,1.32378355041705,103.7385184,600020
74 whampoa drive,1.32471579654689,103.857752875203,320074
128C punggol field walk,1.39254913673627,103.912560905441,823128
251 tampines street 21,1.35275541922653,103.948119177521,520251
140B corporation drive,1.32727562835044,103.723574645357,612140
501 hougang avenue 8,1.37205269626364,103.886531403839,530501
328 ang mo kio avenue 3,1.36661793708764,103.84786688518,560328
350A canberra road,1.45054091181454,103.820624275703,751350
258C compassvale road,1.39339577298458,103.897573205652,543258
252 yishun ring road,1.43468707910632,103.841153544585,760252
255 bukit batok east avenue 4,1.35014567071178,103.758465278484,650255
22 ghim moh link,1.30935676342126,103.785489714945,271022
160 bedok south avenue 3,1.31925982986372,103.945202877473,460160
539 pasir ris street 51,1.36957398986157,103.950530360852,510539
520C tampines central 8,1.35674170789189,103.939692399456,523520
5 haig road,1.31258917369124,103.896591193187,430005
111 aljunied crescent,1.32039727554777,103.884246841453,380111
101C punggol field,1.39809045787162,103.906569305679,823101
4 sago lane,1.28180062242257,103.842908159495,050004
38B bendemeer road,1.32053258273429,103.866795494049,332038
548 jurong west street 42,1.3536653557826,103.716101539752,640548
661C jurong west street 64,1.33607703951673,103.705050161682,643661
330 ubi avenue 1,1.32650643553954,103.904049563769,400330
443A bukit batok west avenue 8,1.35653277301058,103.737760469396,651443
839 yishun street 81,1.41581799576772,103.833983073451,760839
404 bukit batok west avenue 7,1.36551707909265,103.745143912983,650404
37 lorong 5 toa payoh,1.33452611314579,103.855915402039,310037
635 pasir ris drive 1,1.37740414141217,103.940322697017,510635
8C upper boon keng road,1.31316945825099,103.870819299852,383008
946 jurong west street 91,1.34420009942757,103.69045184945,640946
264B compassvale bow,1.38128630044125,103.896543354066,542264
234 hougang avenue 1,1.35819557447623,103.888783549259,530234
258A compassvale road,1.39293474439618,103.896918221248,541258
485D choa chu kang avenue 5,1.37519914641013,103.738966077649,684485
633C senja road,1.38473473131824,103.759217747785,673633
228 pending road,1.3753466349656,103.770955400333,670228
673B yishun avenue 4,1.42061127062467,103.842183264721,762673
312C sumang link,1.41090728064356,103.901186089898,823312
175 ang mo kio avenue 4,1.37572264709308,103.837123341994,560175
604 senja road,1.38098101760637,103.762509288056,670604
274 tampines street 22,1.34829994079049,103.95005945995,520274
410 bedok north avenue 2,1.32788785914047,103.931835804463,460410
922 tampines street 91,1.3474951052091,103.940762770964,520922
527 woodlands drive 14,1.43173161043485,103.792106203248,730527
159 woodlands street 13,1.43367896562385,103.774587099483,730159
148 tampines avenue 5,1.35061317143501,103.942249974279,521148
232 choa chu kang central,1.38058554951928,103.747098393775,680232
644 pasir ris drive 10,1.37804865266679,103.937574532149,510644
224B sumang lane,1.40182753843533,103.893372218499,822224
315 sembawang vista,1.44686608385044,103.82060863266,750315
783A woodlands rise,1.44741684010476,103.803741535161,731783
538 woodlands drive 16,1.4294306974247,103.792147156169,730538
178 bukit batok west avenue 8,1.3460546058333,103.742605870907,650178
803B keat hong close,1.37381927100149,103.743367182453,682803
146 yishun street 11,1.4310017618816,103.83246849055,760146
550 jurong west street 42,1.35280491257393,103.716740537175,640550
511A yishun street 51,1.41566230128128,103.841448577214,761511
845 woodlands street 82,1.44275455946434,103.792532086511,730845
328 jurong east street 31,1.3494701229153,103.729955700808,600328
687 jurong west central 1,1.34153247772335,103.705669897207,640687
185B rivervale crescent,1.39288807322396,103.906920778538,542185
635 jurong west street 65,1.34279328774637,103.698397020217,640635
463B sembawang drive,1.45599868966281,103.813971740295,752463
273C jurong west avenue 3,1.35183241937093,103.704007771092,643273
123 hougang avenue 1,1.35338313924634,103.88625894527,530123
420 woodlands street 41,1.42814009724191,103.774574393421,730420
52 havelock road,1.28951776036854,103.828467082634,161052
15 telok blangah crescent,1.27706044815472,103.82076205842,090015
546 ang mo kio avenue 10,1.37365123866689,103.857022220393,560546
8 lorong 7 toa payoh,1.3378805011388,103.856612802183,310008
18 hougang avenue 3,1.36321657536108,103.891929615677,530018
212A punggol walk,1.39996056106688,103.898983585947,821212
2 jalan bukit merah,1.2866292132996,103.80686187976,150002
539 serangoon north avenue 4,1.37496192242403,103.872188582292,550539
51 strathmore avenue,1.29335856548885,103.808799765341,140051
387 bukit batok west avenue 5,1.3648652172222,103.752452457233,650387
172 bishan street 13,1.34748317620022,103.85354374139,570172
357 clementi avenue 2,1.31408279564086,103.769202736616,120357
921 hougang street 91,1.37639888861394,103.884100743983,530921
5 ghim moh road,1.31269310627626,103.788308828224,270005
212B punggol walk,1.40040423922635,103.899484284229,822212
240 compassvale walk,1.39075081534736,103.897946867701,540240
185 boon lay avenue,1.34640538174578,103.71077711286,640185
161 hougang street 11,1.35253849426887,103.878702628192,530161
477 sembawang drive,1.45208461891806,103.816554224473,750477
139B lorong 1a toa payoh,1.33671109109394,103.843878159336,312139
676B yishun ring road,1.42155761094817,103.842781958324,762676
547D segar road,1.38890112645022,103.7690032,674547
402 bedok north avenue 3,1.33055472908632,103.933686723902,460402
670B edgefield plains,1.40532418039845,103.913280733404,822670
330 yishun ring road,1.43094164530207,103.842574798619,760330
663A punggol drive,1.40024347553794,103.917080046799,821663
580 hougang avenue 4,1.37895224615238,103.886776999855,530580
476 pasir ris drive 6,1.37519783785938,103.95834306012,510476
220B sumang lane,1.40151003643786,103.895420741116,822220
689A woodlands drive 75,1.44438629292754,103.807925409687,731689
413 bedok north avenue 2,1.33030163704738,103.931086166936,460413
79B toa payoh central,1.33464078301907,103.847990266882,312079
111B depot road,1.28116510147179,103.808471760006,102111
402 serangoon avenue 1,1.34665824913559,103.87290463863,550402
16 joo seng road,1.33647717186602,103.880345921024,360016
526 jurong west street 52,1.34767189554903,103.717048366015,640526
143 potong pasir avenue 2,1.33290762111116,103.866168845292,350143
622 bedok reservoir road,1.3340607503551,103.916898741089,470622
552 woodlands drive 44,1.43185685578494,103.79530588033,730552
317 tampines street 33,1.35153802906184,103.956897901071,520317
322C sumang walk,1.41051905118907,103.896581361899,823322
334C anchorvale crescent,1.39742222673837,103.889703923973,543334
418 pasir ris drive 6,1.37181108706218,103.95438126271,510418
502 ang mo kio avenue 5,1.37572474765516,103.849934305516,560502
875 yishun street 81,1.41476320951385,103.836287023982,760875
375 hougang street 31,1.3631582793549,103.889555162338,530375
839 tampines street 83,1.35120565159908,103.934535695143,520839
91 dawson road,1.29534041095665,103.812585191493,144091
182A woodlands street 13,1.43569654168682,103.775515756855,731182
268A boon lay drive,1.3479800119286,103.707547320825,641268
354 tampines street 33,1.35486140227222,103.962498873896,520354
470C upper serangoon crescent,1.37846690134357,103.900804189301,533470
273C punggol place,1.40230301367166,103.901262391698,823273
669 hougang avenue 8,1.37337022502161,103.884099363082,530669
408B fernvale road,1.3890042738829,103.876069073536,792408
53 new upper changi road,1.32432684067535,103.942429994179,461053
988B buangkok green,1.37989436347789,103.877406233754,532988
172 yishun avenue 7,1.43660111000642,103.83109095206,760172
420 tampines street 41,1.35786466213391,103.947534562834,520420
264F compassvale bow,1.38172125180474,103.895197996712,540264
56 chai chee drive,1.32635040550492,103.920064202822,460056
35 jalan bahagia,1.3267405056425,103.857576254516,320035
617A punggol drive,1.40232925703382,103.911811406545,821617
135 bedok north street 2,1.32873535148094,103.936506738278,460135
291 tampines street 22,1.35002249802552,103.95518196801,520291
726 tampines street 71,1.35698439301277,103.935887361779,520726
141 bukit batok street 11,1.35044171803071,103.743212010475,650141
773 woodlands drive 60,1.44747282541986,103.797716111303,730773
122 bukit batok central,1.35204347678175,103.746952273416,650122
288 choa chu kang avenue 3,1.37893889552044,103.74102712594,680288
123 simei street 1,1.34530661835845,103.953187956159,520123
430B fernvale link,1.39390769406304,103.8782233,792430
163 simei road,1.34600508966501,103.959200557679,520163
314 sembawang drive,1.44369870028224,103.821192155791,750314
349 ubi avenue 1,1.32582834326478,103.900581103781,400349
211 tampines street 23,1.35402260344793,103.954842705656,520211
784 yishun avenue 2,1.42185638742494,103.833858808404,760784
452A sengkang west way,1.39354732029357,103.874486020747,791452
489C tampines street 45,1.36178565471454,103.956532457975,522489
173 lorong 1 toa payoh,1.33000819866672,103.842532936051,310173
154 yung ho road,1.32712439587226,103.721781699843,610154
53 teban gardens road,1.32137709718444,103.737577593659,600053
650 hougang avenue 8,1.37212724286355,103.881301012952,530650
273 pasir ris street 21,1.36484627527981,103.964113174726,510273
221 hougang street 21,1.35660452934466,103.883650622241,530221
716 tampines street 71,1.35938987364854,103.936632842041,520716
11 toh yi drive,1.33800261167656,103.77260327239,590011
811B choa chu kang avenue 7,1.37312145835945,103.745382153467,682811
885 tampines street 83,1.35108388147213,103.932915604299,520885
956 hougang street 91,1.37662824467932,103.878798899667,530956
759 yishun street 72,1.42624600707611,103.833233454885,760759
898B woodlands drive 50,1.43514317476086,103.795210548115,731898
617C punggol drive,1.40194562015473,103.912456747947,823617
742 woodlands circle,1.44392097347428,103.796032969959,730742
5 changi village road,1.38885339963623,103.986845986484,500005
872 yishun street 81,1.41354510226183,103.836970731273,760872
547B segar road,1.38843774527561,103.769252590551,672547
533 bedok north street 3,1.33358016248275,103.92421866691,460533
690E woodlands drive 75,1.44216549395902,103.808040672708,735690
443B fajar road,1.38101722786729,103.769595216738,672443
114 lorong 3 geylang,1.31149898527826,103.874031815966,381114
180 yung sheng road,1.33369142178284,103.72126635519,610180
363 bukit batok street 31,1.36101444441179,103.74944732312,650363
236 bukit panjang ring road,1.37902490874965,103.771215066012,670236
69 lorong 4 toa payoh,1.33418088520743,103.852706937473,310069
485B choa chu kang avenue 5,1.37429936592367,103.738807275182,682485
561 choa chu kang north 6,1.39632645332412,103.744957171627,680561
129 marsiling rise,1.43781136682326,103.778702019627,730129
3 haig road,1.31170258964814,103.897379475186,430003
577 woodlands drive 16,1.43096196421541,103.796544744793,730577
50 commonwealth drive,1.30112909158394,103.797123032464,142050
855 tampines street 83,1.35358250009189,103.935299480466,520855
933A hougang avenue 9,1.37575796713264,103.882032792636,531933
125 serangoon north avenue 1,1.36645063324257,103.872110832451,550125
669D jurong west street 64,1.3434308331784,103.70325811319,644669
43 marine crescent,1.3055188809192,103.913021967404,440043
311C clementi avenue 4,1.32010579446331,103.765573473984,123311
132 potong pasir avenue 1,1.33417548310927,103.865610687284,350132
164A rivervale crescent,1.39007029696728,103.907273221559,541164
217 marsiling crescent,1.44675368354503,103.772529543963,730217
361 bukit batok street 31,1.3607337219879,103.750944064843,650361
214 bishan street 23,1.35751189682984,103.848303415822,570214
754 yishun street 72,1.42688859174215,103.834067042338,760754
675B jurong west street 64,1.34575308124211,103.703641775508,642675
528 woodlands drive 14,1.43148927213394,103.792558417494,730528
29 ghim moh link,1.30869473784381,103.784048768238,270029
6A boon tiong road,1.28683524831823,103.831347591398,164006
358 yishun ring road,1.42685197066737,103.845966084527,760358
807A chai chee road,1.32707387863852,103.923188202853,461807
15 farrer park road,1.31104346812009,103.851660614786,210015
164A yung kuang road,1.33018740882956,103.721875506696,611164
184B rivervale crescent,1.39248357533523,103.907225369474,542184
720 yishun street 71,1.42642051761913,103.828957973293,760720
368 tampines street 34,1.35847458329919,103.961288498131,520368
51 teban gardens road,1.32077270115681,103.737035273723,600051
334A yishun street 31,1.43290624174601,103.844695383831,761334
439 ang mo kio avenue 10,1.36629197864802,103.85349630883,560439
265C punggol way,1.40499728975087,103.898518563343,823265
215 pasir ris street 21,1.36816269868754,103.961803251946,510215
661A edgedale plains,1.40303056639258,103.917080721325,821661
115 bedok north road,1.33143368026417,103.936865404278,460115
12B marsiling lane,1.44108596725738,103.778120234676,732012
333D anchorvale link,1.39422494446126,103.892243948665,544333
434 tampines street 43,1.3592418423449,103.951613078969,520434
995B buangkok crescent,1.38636852,103.882829663803,532995
989D jurong west street 93,1.33577599540978,103.695432323438,644989
984B buangkok link,1.38209501456331,103.880612695677,532984
424D yishun avenue 11,1.42282966353596,103.849223389089,764424
478C yishun street 44,1.42978389948502,103.851190359773,763478
740 tampines street 72,1.35937096824888,103.932812069104,520740
289D punggol place,1.40203905659013,103.903532717829,824289
345 woodlands street 32,1.43245895439208,103.780459402089,730345
128A punggol field walk,1.39354226277371,103.912428475975,821128
238 serangoon avenue 2,1.35354991177886,103.86901411907,550238
456 yishun street 41,1.42036919149233,103.844403667721,760456
361 woodlands avenue 5,1.43390675630046,103.784818819684,730361
662D edgedale plains,1.40167255995228,103.918002836686,824662
121 bedok reservoir road,1.33130517787872,103.909992224709,470121
234B sumang lane,1.40168217037576,103.891667378516,822234
687D choa chu kang drive,1.40368580815325,103.751581291592,684687
590B ang mo kio street 51,1.37118642598512,103.852980282648,562590
530A pasir ris drive 1,1.37114053931458,103.949850548422,511530
168 woodlands street 11,1.43295934850925,103.776737651554,730168
288 yishun avenue 6,1.43994549676732,103.83762430993,760288
335 serangoon avenue 3,1.3494422140895,103.871067807837,550335
110 bishan street 12,1.34740957043624,103.848054589423,570110
272 bukit batok east avenue 4,1.34879030700149,103.757864718209,650272
204 serangoon central,1.35243827939715,103.873298136881,550204
503 jelapang road,1.3841841461098,103.766434636885,670503
606 elias road,1.37666666959382,103.942648434105,510606
95B henderson road,1.28697703899167,103.821558832304,152095
498D tampines street 45,1.36111348630544,103.959594699613,522498
164 bishan street 13,1.34846352425067,103.856094684689,570164
16 telok blangah crescent,1.27805365232333,103.821504615515,090016
440 choa chu kang avenue 4,1.38345332138043,103.739367787801,680440
656 woodlands ring road,1.43698596394279,103.799117864124,730656
856 jurong west street 81,1.34714468668385,103.69665480434,640856
270 tampines street 21,1.34963011004171,103.948635174972,520270
534 bedok north street 3,1.33303698213001,103.924812248346,460534
124A rivervale drive,1.38813306745378,103.902176145817,541124
513 ang mo kio avenue 8,1.37273696913231,103.850194854525,560513
658 choa chu kang crescent,1.40075418778953,103.749259984055,680658
634 woodlands ring road,1.43626628875804,103.802942658182,730634
522A tampines central 7,1.3577691377884,103.938391967692,521522
810 jurong west street 81,1.34688627343839,103.695471362908,640810
695 hougang street 61,1.37633401164513,103.887398856113,530695
44 marine crescent,1.30473348573354,103.913087962182,440044
122E rivervale drive,1.38795724986826,103.905852165491,545122
148 silat avenue,1.27688315064164,103.830883904963,160148
351A anchorvale road,1.39415324906972,103.886573936192,541351
635B punggol drive,1.40079994425428,103.913980942913,822635
67 circuit road,1.32584857614009,103.887926514332,370067
702 pasir ris drive 10,1.38023204003435,103.937566462309,510702
309 woodlands avenue 1,1.42974761626252,103.776015339553,730309
638B punggol drive,1.39982443379455,103.915138951352,822638
101 simei street 1,1.34084991073361,103.951433717517,520101
676B punggol drive,1.40481059599871,103.91027810068,822676
715 tampines street 71,1.35955696952682,103.937031845348,520715
93 jalan dua,1.30868190843585,103.887123739313,390093
244 yishun ring road,1.43374226274799,103.841257885463,760244
662C edgedale plains,1.40139181635046,103.918513893557,823662
610B tampines north drive 1,1.3644178163568,103.936006719423,522610
874 yishun street 81,1.41537030654282,103.836073515403,760874
114 teck whye lane,1.37850799248774,103.750707442454,680114
428 ang mo kio avenue 3,1.36893906457102,103.854412288513,560428
578 woodlands drive 16,1.43154455834341,103.796152447108,730578
453 fajar road,1.38541423920397,103.771680832909,670453
524B pasir ris street 51,1.37093178459665,103.947562573809,512524
869A tampines avenue 8,1.35501799093941,103.93231742743,521869
72 circuit road,1.32454761102539,103.887943886744,370072
251 kim keat link,1.3315468916112,103.85701736179,310251
26D jalan membina,1.28209883987158,103.825202810934,167026
514 jelapang road,1.38758753212601,103.767385364804,670514
771 choa chu kang street 54,1.39426765794686,103.749319274696,680771
101 henderson crescent,1.29071799751539,103.821625207737,150101
288A jurong east street 21,1.33878459340356,103.74330117319,601288
473 pasir ris drive 6,1.37449502119344,103.95736253025,510473
164 stirling road,1.29151824833554,103.802513058468,140164
23 sin ming road,1.3543527093097,103.835823721667,570023
126A canberra street,1.44515880423783,103.834981318758,751126
623 bedok reservoir road,1.33365754294799,103.916804692739,470623
528B pasir ris street 51,1.37062340418468,103.948163757719,512528
58 circuit road,1.32501466214245,103.886455988464,370058
209 yishun street 21,1.43138584014099,103.837699405144,760209
4 teck whye avenue,1.38193929484651,103.752806721707,680004
523 choa chu kang street 51,1.39155917752352,103.740845041672,680523
423 choa chu kang avenue 4,1.3820241469387,103.740310723833,680423
725 pasir ris street 72,1.38118702553862,103.935844067253,510725
307 bukit batok street 31,1.35817033436975,103.748118653062,650307
421 bukit batok west avenue 2,1.36251752917877,103.744946684475,650421
201 clementi avenue 6,1.32014419030202,103.763253531405,120201
772 woodlands drive 60,1.44723371011331,103.798185250091,730772
868 yishun street 81,1.41382332195995,103.837338324568,760868
443A fajar road,1.38146636369732,103.769766736479,671443
554 woodlands drive 53,1.43210416367253,103.796490812112,730554
62 teban gardens road,1.32149903397958,103.738982186646,600062
103 woodlands street 13,1.4366212320968,103.78097673981,730103
807B choa chu kang avenue 1,1.37604418165093,103.745170882728,682807
384 tampines street 32,1.35401864329292,103.958052645778,520384
17 dover crescent,1.30765453773173,103.782891219198,130017
274 choa chu kang avenue 2,1.37936988042156,103.74286869532,680274
437 fajar road,1.38250957258766,103.769548068869,670437
88 telok blangah heights,1.27736919004889,103.808254924084,100088
254 compassvale road,1.39426775060559,103.899751739048,540254
601 woodlands drive 42,1.43864718901423,103.796518065481,730601
101 jalan rajah,1.32871478392959,103.850545321033,321101
6 lorong lew lian,1.34943810795905,103.877326449296,531006
278B compassvale bow,1.38235083780012,103.890641438035,542278
639 ang mo kio avenue 6,1.37993407100545,103.84246297225,560639
129 bukit batok west avenue 6,1.35142975219106,103.746030739669,650129
109A depot road,1.28095771309777,103.809440153696,101109
342 choa chu kang loop,1.38394155773497,103.746425614003,680342
213 bedok north street 1,1.32635298072477,103.932637214105,460213
218 petir road,1.37446597954509,103.773606267573,670218
115C canberra walk,1.44607590012952,103.829826244984,753115
410 woodlands street 41,1.42873408236943,103.773488636437,730410
896B woodlands drive 50,1.43692442499246,103.792568796601,731896
810 yishun ring road,1.41610066387299,103.831901247266,760810
154 woodlands street 13,1.43468716061317,103.77543005533,730154
929 jurong west street 92,1.34129441040099,103.689270790909,640929
527 serangoon north avenue 4,1.37132989972491,103.872922899677,550527
81 macpherson lane,1.33216938209876,103.886296676732,360081
108 bedok reservoir road,1.33023193004172,103.909386972458,470108
428A yishun avenue 11,1.42252779234301,103.847445232519,761428
665 hougang avenue 4,1.37403985056586,103.884391131798,530665
496C tampines street 43,1.36215244534095,103.950373999808,526496
683 tessensohn road,1.31445853642293,103.856019195126,210683
233 choa chu kang central,1.3803055953649,103.747293951775,680233
41 cambridge road,1.31543762081432,103.849817677057,210041
312A clementi avenue 4,1.31908894426179,103.764441220265,121312
125 bukit batok central,1.35153484935942,103.747158496291,650125
510A wellington circle,1.45347436227405,103.820317524174,751510
260B ang mo kio street 21,1.36886409962902,103.83395420063,562260
618A punggol drive,1.40112635117272,103.912462739151,821618
502C yishun street 51,1.41732309701441,103.841554200042,763502
5 boon keng road,1.31629995826281,103.860397463054,330005
150A corporation drive,1.32675346321679,103.722161196654,611150
489A choa chu kang avenue 5,1.37560094818422,103.740360009689,681489
812 yishun ring road,1.41712015557139,103.832196916154,760812
228 serangoon avenue 4,1.35636401495724,103.870259853394,550228
116A rivervale drive,1.38246038039285,103.902238681998,541116
142 potong pasir avenue 3,1.33320406699901,103.866992603867,350142
670A edgefield plains,1.40538341177792,103.912960755392,821670
460 clementi avenue 3,1.31115141655133,103.766935151813,120460
641C punggol drive,1.3989402044243,103.916372554304,823641
316A punggol way,1.40890165905109,103.898407764488,821316
308B anchorvale road,1.38993095065831,103.886560729813,542308
130 bukit merah view,1.28458712798457,103.824360319186,150130
804 hougang central,1.37115128124187,103.89447367673,530804
